"STACK" "SEQ" "BIOREP" "DATE" "STRAIN" "FLUORS" "CELL" "SATELLITE" "DAPINORMMEAN" "MEAN" "TECHREP"
"4519" "Stack.tif:0006-0124:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.22811344019729 9960 "1"
"4618" "Stack.tif:0007-0132:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.27903871829105 9580 "1"
"4718" "Stack.tif:0008-0143:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.34210526315789 9690 "1"
"4817" "Stack.tif:0009-0178:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.28688524590164 9420 "1"
"4914" "Stack.tif:0010-0193:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.23094958968347 10500 "1"
"509" "Stack.tif:0011-0192:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.38812785388128 9120 "1"
"5117" "Stack.tif:0012-0196:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.45588235294118 9900 "1"
"5215" "Stack.tif:0013-0196:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.08668341708543 8650 "1"
"5310" "Stack.tif:0014-0207:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.38737446197991 9670 "1"
"549" "Stack.tif:0015-0211:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.34986225895317 9800 "1"
"559" "Stack.tif:0016-0217:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.13390928725702 10500 "1"
"569" "Stack.tif:0017-0221:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.18610421836228 9560 "1"
"579" "Stack.tif:0018-0229:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.51428571428571 10600 "1"
"589" "Stack.tif:0019-0233:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.39473684210526 10600 "1"
"599" "Stack.tif:0020-0248:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.48299319727891 10900 "1"
"609" "Stack.tif:0021-0249:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.30829015544041 10100 "1"
"6117" "Stack.tif:0022-0264:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.38157894736842 10500 "1"
"6215" "Stack.tif:0023-0269:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.39107611548556 10600 "1"
"6310" "Stack.tif:0024-0265:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.2660406885759 8090 "1"
"649" "Stack.tif:0025-0293:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.55725190839695 10200 "1"
"659" "Stack.tif:0026-0304:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.13023782559456 9980 "1"
"669" "Stack.tif:0027-0312:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.43421052631579 10900 "1"
"679" "Stack.tif:0028-0318:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.38297872340426 10400 "1"
"689" "Stack.tif:0029-0318:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.32839838492598 9870 "1"
"699" "Stack.tif:0030-0335:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.12322274881517 9480 "1"
"709" "Stack.tif:0031-0336:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.30489335006274 10400 "1"
"7117" "Stack.tif:0032-0337:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.38736263736264 10100 "1"
"7215" "Stack.tif:0033-0336:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.48148148148148 10000 "1"
"7310" "Stack.tif:0034-0342:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.14705882352941 8970 "1"
"749" "Stack.tif:0035-0362:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.40234948604993 9550 "1"
"759" "Stack.tif:0036-0390:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.32872928176796 9620 "1"
"769" "Stack.tif:0037-0420:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.29310344827586 10500 "1"
"777" "Stack.tif:0038-0424:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.47180192572215 10700 "1"
"787" "Stack.tif:0039-0436:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "09" "MAJOR" 1.44927536231884 10000 "1"
"4019" "Stack.tif:0001-0081:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00269541778976 7440 "1"
"4121" "Stack.tif:0002-0080:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" NA 7430 "1"
"4220" "Stack.tif:0003-0084:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.998661311914324 7460 "1"
"4320" "Stack.tif:0004-0092:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.995967741935484 7410 "1"
"4420" "Stack.tif:0005-0104:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.998655913978495 7430 "1"
"4520" "Stack.tif:0006-0120:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00540540540541 7440 "1"
"4619" "Stack.tif:0007-0121:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.989276139410188 7380 "1"
"4719" "Stack.tif:0008-0128:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.98931909212283 7410 "1"
"4818" "Stack.tif:0009-0140:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.99330655957162 7420 "1"
"4915" "Stack.tif:0010-0144:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.993261455525607 7370 "1"
"5010" "Stack.tif:0011-0165:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" NA NA "1"
"5118" "Stack.tif:0012-0174:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.995967741935484 7410 "1"
"5216" "Stack.tif:0013-0195:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.994609164420485 7380 "1"
"5311" "Stack.tif:0014-0199:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.01086956521739 7440 "1"
"5410" "Stack.tif:0015-0206:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.0080971659919 7470 "1"
"5510" "Stack.tif:0016-0207:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.998652291105121 7410 "1"
"5610" "Stack.tif:0017-0238:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.992 7440 "1"
"5710" "Stack.tif:0018-0237:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" NA NA "1"
"5810" "Stack.tif:0019-0240:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" NA 7440 "1"
"5910" "Stack.tif:0020-0260:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00404312668464 7450 "1"
"6010" "Stack.tif:0021-0269:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00134589502019 7440 "1"
"6118" "Stack.tif:0022-0272:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00675675675676 7450 "1"
"6216" "Stack.tif:0023-0300:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.994638069705094 7420 "1"
"6311" "Stack.tif:0024-0311:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00537634408602 7480 "1"
"6410" "Stack.tif:0025-0325:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.993288590604027 7400 "1"
"6510" "Stack.tif:0026-0333:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00947225981055 7460 "1"
"6610" "Stack.tif:0027-0337:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.998661311914324 7460 "1"
"6710" "Stack.tif:0028-0344:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00134770889488 7430 "1"
"6810" "Stack.tif:0029-0345:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00404312668464 7450 "1"
"6910" "Stack.tif:0030-0350:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.989333333333333 7420 "1"
"7010" "Stack.tif:0031-0365:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00808625336927 7480 "1"
"7118" "Stack.tif:0032-0389:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00406504065041 7410 "1"
"7216" "Stack.tif:0033-0393:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.994645247657296 7430 "1"
"7311" "Stack.tif:0034-0428:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00134589502019 7440 "1"
"7410" "Stack.tif:0035-0477:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.998652291105121 7410 "1"
"7510" "Stack.tif:0036-0484:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" NA 7430 "1"
"7610" "Stack.tif:0037-0485:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00674763832659 7460 "1"
"778" "Stack.tif:0038-0507:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 0.987935656836461 7370 "1"
"788" "Stack.tif:0039-0522:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "10" "MAJOR" 1.00676589986468 7440 "1"
"4020" "Stack.tif:0001-0025:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.833141542002302 7240 "1"
"4122" "Stack.tif:0002-0037:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.03921568627451 7950 "1"
"4221" "Stack.tif:0003-0045:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.01125 8090 "1"
"4321" "Stack.tif:0004-0050:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.766146993318486 6880 "1"
"4421" "Stack.tif:0005-0060:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.16103896103896 8940 "1"
"4521" "Stack.tif:0006-0073:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.915233415233415 7450 "1"
"4620" "Stack.tif:0007-0088:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.23221476510067 9180 "1"
"4720" "Stack.tif:0008-0119:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.0109756097561 8290 "1"
"4819" "Stack.tif:0009-0120:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.932535364526659 8570 "1"
"4916" "Stack.tif:0010-0119:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.832251082251082 7690 "1"
"5011" "Stack.tif:0011-0138:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.941638608305275 8390 "1"
"5119" "Stack.tif:0012-0151:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.07884362680683 8210 "1"
"5217" "Stack.tif:0013-0159:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.14834437086093 8670 "1"
"5312" "Stack.tif:0014-0165:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.01123595505618 8100 "1"
"5411" "Stack.tif:0015-0187:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.13239074550129 8810 "1"
"5511" "Stack.tif:0016-0188:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.14642451759364 10100 "1"
"5611" "Stack.tif:0017-0188:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.06705202312139 9230 "1"
"5711" "Stack.tif:0018-0201:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.935 9350 "1"
"5811" "Stack.tif:0019-0201:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.826411075612354 7760 "1"
"5911" "Stack.tif:0020-0209:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.954696132596685 8640 "1"
"6011" "Stack.tif:0021-0245:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.01990049751244 8200 "1"
"6119" "Stack.tif:0022-0250:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.91547619047619 7690 "1"
"6217" "Stack.tif:0023-0251:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.07478890229192 8910 "1"
"6312" "Stack.tif:0024-0264:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.985365853658537 8080 "1"
"6411" "Stack.tif:0025-0270:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.93687374749499 9350 "1"
"6511" "Stack.tif:0026-0279:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.771428571428571 8100 "1"
"6611" "Stack.tif:0027-0316:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.960182025028441 8440 "1"
"6711" "Stack.tif:0028-0326:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.973089343379978 9040 "1"
"6811" "Stack.tif:0029-0329:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.898803046789989 8260 "1"
"6911" "Stack.tif:0030-0329:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.05238649592549 9040 "1"
"7011" "Stack.tif:0031-0333:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.0297157622739 7970 "1"
"7119" "Stack.tif:0032-0342:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.04137115839243 8810 "1"
"7217" "Stack.tif:0033-0362:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.12085308056872 9460 "1"
"7312" "Stack.tif:0034-0367:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.03225806451613 8960 "1"
"7411" "Stack.tif:0035-0369:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.791196388261851 7010 "1"
"7511" "Stack.tif:0036-0388:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.11055900621118 8940 "1"
"7611" "Stack.tif:0037-0401:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.03099885189437 8980 "1"
"779" "Stack.tif:0038-0444:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 1.03654080389769 8510 "1"
"789" "Stack.tif:0039-0507:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "11" "MAJOR" 0.862068965517241 7750 "1"
"3727" "Stack.tif:0001-0040:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.40909090909091 15500 "1"
"3827" "Stack.tif:0002-0059:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.4957264957265 17500 "1"
"3928" "Stack.tif:0003-0062:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.51456310679612 15600 "1"
"4021" "Stack.tif:0004-0086:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.16666666666667 14700 "1"
"4123" "Stack.tif:0005-0125:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.47058823529412 17500 "1"
"4222" "Stack.tif:0006-0145:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.36641221374046 17900 "1"
"4322" "Stack.tif:0007-0151:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.29496402877698 18000 "1"
"4422" "Stack.tif:0008-0158:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.33913043478261 15400 "1"
"4522" "Stack.tif:0009-0162:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 0.808333333333333 8730 "1"
"4621" "Stack.tif:0010-0170:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 0.805357142857143 9020 "1"
"4721" "Stack.tif:0011-0210:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.39090909090909 15300 "1"
"4820" "Stack.tif:0012-0271:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.28 19200 "1"
"4917" "Stack.tif:0013-0293:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.20567375886525 17000 "1"
"5012" "Stack.tif:0014-0297:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.20967741935484 15000 "1"
"5120" "Stack.tif:0015-0297:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.07432432432432 15900 "1"
"5218" "Stack.tif:0016-0312:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 0.902097902097902 12900 "1"
"5313" "Stack.tif:0017-0328:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.1015625 14100 "1"
"5412" "Stack.tif:0018-0339:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.1588785046729 12400 "1"
"5512" "Stack.tif:0019-0343:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.24626865671642 16700 "1"
"5612" "Stack.tif:0020-0368:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 0.984848484848485 13000 "1"
"5712" "Stack.tif:0021-0381:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.28571428571429 18900 "1"
"5812" "Stack.tif:0022-0407:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.16025641025641 18100 "1"
"5912" "Stack.tif:0023-0424:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.0948275862069 12700 "1"
"6012" "Stack.tif:0024-0430:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.07894736842105 16400 "1"
"6120" "Stack.tif:0025-0444:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.31538461538462 17100 "1"
"6218" "Stack.tif:0026-0450:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 0.979310344827586 14200 "1"
"6313" "Stack.tif:0027-0462:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.12578616352201 17900 "1"
"6412" "Stack.tif:0028-0482:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.37037037037037 18500 "1"
"6512" "Stack.tif:0029-0487:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.30327868852459 15900 "1"
"6612" "Stack.tif:0030-0497:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.27397260273973 18600 "1"
"6712" "Stack.tif:0031-0507:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.35433070866142 17200 "1"
"6812" "Stack.tif:0032-0513:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.34 20100 "1"
"6912" "Stack.tif:0033-0565:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.04026845637584 15500 "1"
"7012" "Stack.tif:0034-0572:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.34090909090909 17700 "1"
"7120" "Stack.tif:0035-0581:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 1.06349206349206 13400 "1"
"7218" "Stack.tif:0036-0606:FISH" "SeqBSeqC" "1" "11.16.19.lif" "PWK" "B-FITC-C-Txred" "01" "MAJOR" 0.929078014184397 13100 "1"
"4124" "Stack.tif:0001-0094:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 1.22413793103448 14200 "1"
"4223" "Stack.tif:0002-0116:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 1.2037037037037 13000 "1"
"4323" "Stack.tif:0003-0124:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 1.23092573753815 12100 "1"
"4423" "Stack.tif:0004-0135:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 0.978217821782178 9880 "1"
"4523" "Stack.tif:0005-0142:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 0.643015521064302 2900 "1"
"4622" "Stack.tif:0006-0165:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 1.22834645669291 15600 "1"
"4722" "Stack.tif:0007-0167:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 1.22222222222222 15400 "1"
"4821" "Stack.tif:0008-0183:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 1.13157894736842 12900 "1"
"4918" "Stack.tif:0009-0185:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 1.00970873786408 10400 "1"
"5013" "Stack.tif:0010-0201:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 1.43809523809524 15100 "1"
"5121" "Stack.tif:0011-0204:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 1 10400 "1"
"5219" "Stack.tif:0012-0218:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-FITC-C-Txred" "03" "MAJOR" 1.42105263157895 13500 "1"
