"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50" "PC51" "PC52" "PC53" "PC54" "PC55" "PC56" "PC57" "PC58" "PC59" "PC60" "PC61" "PC62" "PC63" "PC64" "PC65" "PC66" "PC67" "PC68" "PC69" "PC70" "PC71" "PC72" "PC73" "PC74" "PC75" "PC76" "PC77" "PC78" "PC79" "PC80" "PC81" "PC82" "PC83" "PC84" "PC85" "PC86" "SAMPLE" "STRAIN" "SUBSPECIES"
"Wild M.m.domesticus France C1" 4.27890606840907 -0.405413424367304 0.674695707746764 -0.0377862314914077 0.456622696557402 0.0439737591919181 0.0609380744371002 -0.0569811605566622 0.0123079593077663 -0.0186164923301242 0.0581944234812782 0.0173072599330501 -0.000553579348778041 -0.0419125402222056 -0.0114675588826358 0.0327285190916341 -0.0854378936167005 0.016932920599374 -0.014884869948565 0.0385403908893167 -0.0156495093081987 -0.0208985583840924 -0.00621424508077401 -0.00321172555352352 0.0173460320701634 -0.00704897760918085 -0.0018444922181665 -0.00529082090039971 -0.0104704967786877 -0.000821132032453424 0.0112452844327365 -0.0113583974139892 0.00297374135696829 0.00900077200782975 0.00420627301821111 0.00223955244046675 -0.0022126148863664 0.00781794130553398 0.0060500465348906 0.00456611211229277 0.00836289160945655 -0.00444929928942641 0.00627673080104532 0.000307391265608351 -0.0061938238574008 -0.00280300502456855 -0.00229929682784694 0.000701732311670703 -0.00129674940531094 -0.00403439378281368 0.000609657064317698 -0.00455231183266969 -0.00172531607116511 0.00162606238507439 -0.00352519332383311 -0.00152757135543525 0.000981003424305639 5.93553514671337e-05 0.000557570592563164 -0.00218997746548455 0.000715076219803702 0.00165280776720087 -0.00477972082249335 -0.00103534682189854 -0.00324737717644552 -0.00228827875913222 -0.000432073335839205 -0.00168295249947956 0.00109629143509611 -0.00108328805924338 -0.00169832815251639 -0.000330063326614224 0.00178961225206888 0.000829380665558718 0.000456524605847161 -0.000269023249895642 -0.000601658504000662 0.000176332223209999 0.00165973014150187 -0.000185188446931692 0.00020539894701788 4.74558741338795e-05 0.000139798918467812 -8.85934113667441e-07 3.02098492023159e-06 -2.74606726247129e-15 "M.m.dom France" "Wild" "domesticus"
"Wild M.m.domesticus France E1" 3.96441868258192 -0.415399955233333 0.47696616888604 0.0371275119792539 0.491681653056493 0.158307021082132 0.0738686103996874 0.00351760723071027 0.0492356631970989 0.0168682180208056 -0.0200630424492077 -0.0382966392498661 -0.00287174442355111 -0.0110679129598849 -0.0100849998737361 0.0269389970861228 -0.0152288355857336 0.0376526906264107 0.0142592270666152 0.0203738642684428 -0.00449635636650019 -0.00633935034361894 0.00580579495160985 -0.011980781392783 -0.0025973771725088 -0.00216968239354223 -0.0104065279177592 0.00625720806572734 0.0112134772660338 -0.000895876041043296 0.00321741242466335 -0.00934565427228046 0.0055876752034275 -0.000192673836313705 0.000278199063952697 -0.0131319840920433 0.00113663313031795 -0.0077363390638113 0.00224666540593402 -0.00112361063032005 0.00427340476123358 -0.00529171059298229 0.00566384113117325 0.0063363742467645 0.00319322011609756 0.000576893224412048 -0.000490577775508273 -0.00104006167342874 -0.00291950576490444 -0.00646875133170362 -0.00167684843598604 -0.00307708435215974 -0.00332113373565592 0.000332620088248194 0.000777274683444408 -0.000351549206112481 -0.00357490944601914 -0.00193275013994357 -0.00147895589746131 0.00150942667804664 0.000994769773705909 0.000805081386532269 0.0019516395750617 -0.000695508664046291 0.00360021396364693 -0.00229235658760502 -0.00101630346762637 0.00144365956816914 0.00322346916395952 -0.000403600142239763 0.00160640763342388 -0.000741078405338824 -0.000480047051862397 -0.00270033901978098 -0.00178897477053651 0.000273722688836753 0.00114749732461499 -0.00186902997822832 -0.00062502907464562 -0.000151165119820212 -0.000243860928814017 0.000311540878919474 -0.000124066018179172 5.41491754206657e-05 -9.78093608230216e-05 -2.61249355482107e-15 "M.m.dom France" "Wild" "domesticus"
"Wild M.m.domesticus France F1B" 5.35247848745878 -0.560771616520082 0.629671089116304 -0.21774611767748 0.447658416045783 -0.0451034949244201 -0.0561406060659837 -0.052019666570569 -0.0445167826790612 0.0616121873150584 0.0281551739933524 0.00347872792968815 0.0385012142838919 0.0248316230109329 -0.0614639982407019 0.0894820770137004 -0.0500827606612826 0.0033585421292202 -0.00280415185636089 0.0226257788094056 0.0260686647406867 0.00783778789628174 0.0236670174185919 0.0152733032738658 -0.0144335200710831 -0.00710315451501573 -0.00407953262152652 -0.00857126023756282 0.0194194838539616 -0.00971604366613373 -0.011251511411225 -0.00094294974722968 0.0108590994619358 -0.0148649300199012 -0.00400492585188808 -0.00193985302739644 0.00616632557789634 -0.00260549683822831 0.0116225779407598 -0.000458370043289625 -0.0033611374909012 0.00147542982111826 -0.000958904068932239 -0.00560243623000926 0.00210251375330795 -0.00489245576118544 0.00193287459707282 0.000571431562256659 0.00196591031772137 0.00304118840068808 -0.00316972068279016 0.00214908848634562 -0.000376463003652473 0.000613296817109876 0.00129155631128828 -0.00151818400360431 0.00602204896373376 0.000598096939568608 -0.00339199329616766 -0.00123520355947164 0.000355148480010857 -0.00150763369575337 -0.00184270961473952 -0.00105612643297752 0.0021091820584691 0.00109751004068234 0.00104413793348055 0.000378203256929394 -0.000379700023387494 -0.00111465324711567 -0.00122428307131225 0.000948115929635014 0.00233554168717101 -0.00153125750738191 0.000597978751659429 0.00184446969444841 0.000526575149131748 0.000157794223394625 -0.000490748314826088 -1.50228465090605e-05 0.000470096669880554 5.14913057186222e-05 -2.10609296615689e-05 -3.82562445280267e-05 7.27331723143869e-05 -2.53616572187809e-15 "M.m.dom France" "Wild" "domesticus"
"Wild M.m.domesticus Germany TP1" 5.19062705653253 -0.686559029685157 0.185959724677873 -0.481457078430204 0.385402039237585 0.183099043638443 0.0144127102433527 -0.0512930996747195 0.00664640256380305 0.00982519286912785 0.0161522183315806 -0.0254799952442868 -0.00373392606612076 0.0733963254827662 -0.00431068969299647 -0.0395099539613425 0.0371498319915311 0.0379043260004747 -0.0330561467287822 -0.0146857833983423 0.0182819416688128 0.0284405782724778 -0.00181814769580959 -0.00420837806578752 0.0103434220239709 0.00475289040434156 0.0145697701579512 -0.00694799783124035 -0.0126900325053594 0.0218305128008716 -0.00884966895480612 -0.0148706716623941 0.00547380417473487 0.00456927218881176 0.0194681143092031 -0.00360667567975459 0.00328479367147592 -0.00488938258273394 0.000510325232672934 -0.00591357258299431 0.00796715267409383 -0.012041504460576 -0.00662096752662187 0.00360038876091471 -0.00135305838147571 -0.0108935170650572 -0.00380193629349495 0.00349869022745252 0.00183607016511326 -0.00236473523103748 0.000985181034972393 0.00383973327479224 -0.00239737448501688 0.000564689186665156 0.00317802223506261 0.00115390114604831 -0.0007310491908093 0.00185304443228674 0.000549625679922412 0.00059384061666444 -0.00100581184330972 0.000428603901629281 -0.000176074169393831 0.000205465009296042 -0.000619049941107026 0.0030196643944767 -0.000543872121280662 -0.000548890233076838 -0.00145666691127979 -0.00110246305096747 -0.000628525518217814 -0.000544438630075764 -0.0005761880383581 0.000135204077422262 0.00055198019554048 -0.000116016402197469 0.000589863397321225 8.15487666812921e-05 -0.000872841719406712 -0.000137326004612836 -0.000247348610584341 -0.00020472542906249 -0.000149099850972861 -2.76028164130568e-05 9.01518464007309e-05 -2.33493779866478e-15 "M.m.dom Germany" "Wild" "domesticus"
"Wild M.m.domesticus Germany TP121B" 5.07411107820872 -0.568576934585148 0.328506014478982 -0.370778831114792 0.367755819512315 0.114289081184636 -0.0204381165436001 -0.0667826823108496 -0.000348627460780068 -0.0193917130155732 0.013565058023022 0.0220291023495688 -0.0241679859670028 0.0279822896079653 -0.0029781407899518 -0.016782431516709 0.009615096212476 0.0261141414987829 -0.039541046903514 -0.0292613258411421 0.00222376765853026 0.00318063545156148 0.000947989284824579 1.00032130005544e-05 0.00153369085112155 0.00694703570783324 -0.00217168287023263 -0.0203255692054742 -0.00605603359125709 -0.0018817312154526 -0.00172065864355977 0.00877062694098533 -0.00590454452847535 0.009888093849506 -0.00543396990910349 -0.00945141242888361 0.00130520084470095 0.00124309865940294 0.00407174509472121 -0.0125654705643223 -0.00157335320964209 0.00177625791291 0.00156780449987564 -0.00230777374336611 0.000428285274111548 0.00390221434571414 0.00700216686322388 -0.000488474327767215 0.00473263179419954 -0.00339529801701776 0.000845518465578543 -0.00369253659260871 0.000635395629016663 0.000939794307983896 0.00682696086247996 0.000767768505957996 0.00181632065085094 -0.00209072581937845 -0.0021416278402003 0.00138891248806266 3.75844314969313e-06 0.0037015335808841 -0.00386957745473566 0.00043508174887838 0.000543145395662598 -0.00143594853317324 0.00141641505783996 0.0012240384875918 -0.000302041393548173 0.0022499678895343 0.000224868675409821 0.00106382741619985 -0.00228690039796996 -0.000225040671977254 0.000160536794118867 -0.000494358453564153 -0.000127475838492322 0.00149382035713946 0.000802608292646938 0.000563898735290961 -0.000475446853070716 -0.000914880379910483 -3.52616337351286e-07 9.96250712354541e-05 0.000209488695949559 -2.04003480774873e-15 "M.m.dom Germany" "Wild" "domesticus"
"Wild M.m.domesticus Germany TP3-92" 5.33632833643568 -0.833320673049818 0.338261631943766 -0.51863628356918 0.455973775820047 0.0702717133570976 -0.0619825029635209 -0.0366682547415631 -0.0212168897403954 0.0817174343121279 0.00964151803583372 0.0235197182672311 0.00175252104772431 0.0651089602437254 -0.00379291346829267 -0.015037428805129 0.00265418363701678 0.0384359296458117 -0.0091445736804446 0.0103949659142929 0.0163866903701942 0.0114815277233466 0.0123908731361749 0.000196997069191483 -0.0145687161443339 -0.0150031926385325 0.00891877223214321 -0.0051108355205323 -0.000264714479495543 0.0131141682306483 0.00978347713364972 -0.0018193873533128 -0.00680510047598293 -0.00590425536769553 -0.00883737167740431 0.0160517322338592 -0.0154429866453216 -0.00537356583508529 -0.00245349999575198 0.0128424524764409 -0.000909059891070992 0.00448925241383129 -0.00546504787586158 0.00842049723319648 0.00241689406678379 -0.00377505968130699 -0.00538283179045828 -0.00442010420630327 -0.00142708766857931 0.0034731770953657 -0.00363957725866019 0.00252871348462635 0.00213887030550374 0.00226159841457531 -0.00299179128109552 0.000211646086113931 0.000446714507754039 -9.28241648073622e-05 0.00146538715769407 0.00256655967711791 -0.000572116325660108 0.0014306652202698 -0.00225856767248254 -0.00051340156455959 0.0017712836820343 -0.00125293934107572 0.000919437842842045 0.00184263644874588 -0.000233272997272486 0.00129272959999192 0.000756876124135709 9.57361079709229e-05 -0.000405103027503378 -0.000521888686752688 -0.000196197731706014 -0.00140942276858015 0.000675648012008658 0.000452969224271356 0.00178569551934754 0.000300924898448447 -0.000447173828774461 -0.000589986302968546 0.000214608185710318 -1.03731871771151e-05 -0.000136829900375016 -2.93862156830471e-15 "M.m.dom Germany" "Wild" "domesticus"
"Wild M.m.domesticus Germany TP4a" 6.54952851203713 -0.928982824992448 0.27282106092508 -0.788281749367718 0.355064544049335 0.157377122426894 -0.0239735687964978 -0.107471611531291 -0.0367521662116263 0.007637733127343 0.0144455532203994 -0.0314389278901384 -0.0166360787695349 0.177714625814078 -0.0414933133796119 -0.034011714927457 0.0648759403293952 0.0743656757003696 -0.0192299839670327 -0.0125169637612413 -0.00697813733823774 -0.0149685325760904 0.0115332958005507 -0.00145737849286147 -0.0168423342708239 -0.018009543159695 0.00175230294419865 -0.00392562756959432 0.0054498058925827 0.00788894209187396 0.00726585952498884 -0.00146464638281365 0.00436763415773476 0.00162985096970412 0.000436499880099576 -0.0210852344073317 -0.00617330549425469 0.0116433013165029 0.00574703813958701 0.00539804120883093 -0.00063045898623143 0.00352174846622577 0.00380679773655193 -0.0051699707839373 0.00205978964627588 0.00790954991411846 -0.00333097108070716 -0.00294623147600923 -0.00738548127075334 -0.000134444034560749 -0.000908597426427573 -0.00192129300001092 0.00177268772637349 0.00252097429584661 -0.000389465724446498 0.000277901802496601 0.000224497198881457 -0.000301270389744323 0.00168627016388515 -0.00161896546796855 -0.000863586510857905 -0.0010570195122865 0.00258403058234656 0.000427820109368895 -0.00240566725611045 0.0011373082009527 0.00034456740225099 -0.000346718275000732 -0.00172860437407577 -0.000547750942263172 0.000626035168955839 0.000503496667508575 0.00016519010207023 0.000261485953803346 0.000770425954096777 0.00061502052882533 -0.000449242078122366 0.000232110618635872 -0.000741802253744294 -7.78110467580856e-05 -6.22120741090165e-05 0.000283199321496189 -1.68737190845286e-05 -5.14131838519512e-05 -5.61865971300465e-05 -2.06085148946045e-15 "M.m.dom Germany" "Wild" "domesticus"
"Wild M.m.domesticus Germany TP51D" 4.7279201457447 -0.549675067600796 0.333295977643603 -0.465409221084443 0.319425344551881 0.0787717532321764 0.0211745452447044 -0.0697321327096901 0.0273255947305323 -0.0354934401170462 0.0141489349640055 0.00995606147791189 0.065487118657156 0.0215151890708687 -0.0199816118887568 -0.0313912242716717 0.0531206027290707 0.0393443494632193 0.0242535861140361 0.00451650658180533 0.00262243244832655 0.0362783219868703 0.000949864859318135 -0.00838808521839298 0.00924588798397898 -0.00102884691522695 0.00107148716982349 -0.000301238034208333 0.0121242212628543 -0.000506266797816339 -0.00463215999560881 0.0195774844817912 -0.00348003787935202 0.0121894439488261 0.00398330427886621 0.00732369221177655 -0.00524153057296073 -0.00786599309026646 -0.00451455772958663 -0.0104675326768995 -0.00301165906129478 0.00412346610723973 -0.00651729810342442 -0.00252221158132379 -0.00465876200512334 -0.000167240536531988 0.00151880091113859 0.000669747537200442 -0.0043974889990115 -0.000540325102749973 -0.000734232210038369 -0.00400269872243903 0.00240328764473717 -0.0037239036597858 -0.000130669638077674 -0.00207532303447147 -0.00283991265934238 -0.000430619634848053 0.0027628190531397 -0.00250451000482378 0.00314490690488579 0.00057677075711938 -0.00019137538962468 -0.00172947578676461 0.000754300464856155 0.00055081391441713 -0.00101685497671974 0.000619972725118516 -0.000172070991734039 0.00159991505984873 -0.00150698999211579 -0.000213704077121318 0.00262011781590842 0.00104052928714541 -0.00136757814947682 0.00199358958644384 0.000263050126826562 -0.00121552826458696 0.000927826540089816 -5.80830171930404e-05 0.000353033791397537 0.00025375980764955 0.000133640740933277 -8.4812581948715e-05 -1.96934955862607e-06 -2.6853519408121e-15 "M.m.dom Germany" "Wild" "domesticus"
"Wild M.m.domesticus Germany TP7-10F1A2" 4.42070054481169 -0.767203733759218 0.293796619795267 -0.485758303012389 0.350276108794593 0.129004545786651 0.00283735504261906 -0.0717916938477142 -0.0145573239340925 -0.0408292737887361 0.0163004036906709 0.0442990796938671 0.00326414663547824 0.0391516569550158 -0.00930779748790043 -0.051192505395184 0.0262796938455474 0.0386593400808938 0.00179035213186839 -0.00683929592549067 0.00421608965201121 -0.000261694327812118 -0.00588200630635539 0.00109826831982665 0.00546678181124085 0.00568129457722792 0.00885758863146304 -0.00638208748874095 -0.00517338331605242 0.00745534810824713 0.00548105322232094 -0.000377475726114886 0.00267212866268136 -0.00388028882127853 -0.00273959364738056 -0.000542029248595436 -0.0010474273283109 -0.0030721542468805 -0.00446873766351448 -0.00675448288492892 -0.00822766627591194 -0.000253135578500511 0.00329662752392086 -0.00491722044818232 4.2933444880695e-05 -0.00251179127417776 0.00547801362336635 -0.00259998383099445 0.00440149549817944 0.00708415829692307 -0.00020347856865194 -0.00295467618907321 -0.00250443868388674 -0.00226598040691427 -0.00174674876063765 -0.000397408925410469 0.00437378586174107 0.00112009861970412 0.00134244817428692 0.000710644115162029 6.32952971866526e-05 -0.00169807572067173 0.00302220688783397 0.00132272722199591 0.000196088748054869 -0.00177003552706119 -0.000989200067402839 -0.00290756952685964 0.00382806027990355 -0.00195737591793611 -0.000319531522169701 -0.00268258239616368 -0.000595077351472236 0.000203368026158805 -6.28934980709739e-06 -0.00190876063506723 0.000792224595867271 0.000575485490352228 0.000876232260967454 -0.000182550841265097 0.000740024322066928 0.000313209693001399 -0.000309170957078012 0.0001250144464848 -9.97714962510804e-05 -2.90392709878518e-15 "M.m.dom Germany" "Wild" "domesticus"
"Wild M.m.domesticus Germany TP81B" 4.96364716775153 -0.658628369675865 0.419694480993166 -0.4882629690584 0.266572338753001 0.0904148025870307 0.0184947984273479 -0.0305502340610961 -0.00134068067506613 -0.0591202813449557 0.00910625801482677 0.0571830512502942 -0.021055265546768 0.031521901602692 0.00929595178829936 -0.0468107929667429 -0.00163486050032486 0.0211023492212157 0.00829919708767862 0.0267756662681321 0.00641555578197801 0.0301088855579292 -0.000268519982302475 -0.0162668407836267 0.00660771523866985 -0.00306479699435989 0.0198716383179597 0.00458751994027684 -0.000785259992502996 0.00644978813573455 0.00400828744219723 0.00370914796367911 -0.0100599033730994 0.00739934885421875 0.0022357467505113 0.00553942471254483 -0.00846377378616921 -0.00356026404255855 0.000803094845925255 0.00749077807270621 0.00164688338624618 0.00655707588917052 0.000904526526918702 -0.00140787998548718 -0.000692191482850163 0.00563092985069423 -0.00105419454634403 0.00720545899227742 0.00783223791289303 -0.000913287068840942 0.00374485030187493 0.00267181259559067 0.000919313552080899 -0.00239129726963493 -0.000930541487390787 0.000950440789679541 -0.000339568899099236 0.000971342915887595 -0.00495711811571754 -0.00191180221444491 -0.00175285996252481 -0.00261282393597742 -0.00155914357375404 -0.000983330830987231 -7.26602614409266e-05 -0.00298527684959447 0.000218061199750381 0.000577791170603689 0.00127097281232739 -0.000344639725902153 0.00173799745114004 0.000428061731114933 0.000370286952350321 0.000169524310106224 0.00030648644578431 -4.91839569659227e-06 -0.00171510178977949 -0.000659552267367459 -0.00234838294767394 3.09464937899319e-05 0.00030612507637659 0.000677205644722799 -1.09068856665832e-05 -5.58860164225419e-06 -7.70038187764346e-06 -2.75474087985117e-15 "M.m.dom Germany" "Wild" "domesticus"
"Wild M.m.domesticus Heligoland HG06" 3.00912896185889 -0.560675914781267 0.404716903085095 -0.5415502072704 0.234846028650918 0.288522934839913 -0.124869295952541 -0.023440194690096 -0.0212870831555609 -0.0427769853039316 -0.0192280284013941 0.136457977687225 -0.238575243691768 -0.00308218055224987 0.0060529000775599 -0.0832768517355811 -0.0183258241341607 -0.00191076381097059 0.0368289402557741 -0.0246301223730379 0.00949442123074939 -0.0224106568023863 -0.0184690275393499 0.0279219478580317 0.00731245149556275 0.0075309077315534 -0.0291360499760791 0.01575899005488 -0.0121845998487044 -0.00445065700554479 -0.000908911006873972 -0.00472351898034154 0.00940553666856139 -0.0164014003465602 0.003216985411173 -0.00103046926983283 -0.000475720876097202 0.00482473943765596 -0.00281204004107425 -0.00543692157854498 0.0055490391406991 0.000793459963897922 -0.000579196272544685 0.00272362813314998 0.00349573222464639 0.000673922991387261 0.00134618085548318 0.00352441735142401 0.000999634968664331 0.00399618735467389 -0.000393717471135475 -0.00170508216348 0.000645282368932875 0.00187212289916295 0.0010214291402333 0.00172145871213098 -0.00369133408557932 -7.37499952320753e-05 -0.000844839765369839 0.001293832787918 -0.000729161121201463 -0.00072665892435533 0.000194786436230405 -0.00149949835768378 0.00163445329284173 0.000225820828041875 0.00188156941383805 0.000237938886489638 -0.000701684660412582 -0.000337456640013046 -8.46873867927575e-05 0.000916121815916708 0.0023598227693062 0.00130678241977995 -0.0005449537921855 -0.000140200467550991 -0.000237157943043353 -0.000476617535262536 0.000668309837428929 0.000805440968260936 0.000433344344709914 0.000121428601589206 0.000414405111286353 7.03423588025928e-06 6.5496151139717e-05 -2.46677678283902e-15 "M.m.dom Heligoland" "Wild" "domesticus"
"Wild M.m.domesticus Heligoland HG08" 3.37736734801835 -0.258498725570134 0.486598016767019 -0.564505225377502 0.0563375138048969 0.131945557813886 -0.0957008033351445 0.0339935091600261 -0.023462006314264 -0.0456429043226262 -0.0199083927638988 0.103467177532747 -0.0484531555844458 0.035617137351721 -0.0122920597142665 -0.0624168056943785 0.00357503141139357 -0.0339343453978371 0.00319792975344303 0.0250820212296125 0.0125646472761666 0.0135849581409696 -0.0114985364892009 0.00984829363104364 0.0157431315971541 0.0272007629026719 -0.0150923317029391 -0.00813806718298793 -0.00601204447073795 -0.0112037636494021 -0.00313414699184209 0.00956381212613268 -0.0132596823120863 -0.00804427702779838 -0.00636413062182419 0.00842857971123066 0.0051091084968785 0.00252348550520438 -0.00212841436092292 0.00660292996385473 0.00415106986993872 -0.001015874770805 0.00355463850492239 0.000285205722208802 -0.00239562102468879 0.00217491469567558 0.00302969446468461 -0.000669287725373848 -0.00134211971882632 -0.00482641069254094 -0.0028940355656046 0.000323603097846525 -0.00133360029797199 -0.000846153806858561 -0.000110810557858745 -0.00114464406536431 0.00225327294266656 -0.000106971881465045 -0.000601722558577013 -0.00246847430046938 -0.00257204505927889 -0.00173712075860655 -5.83215227728841e-05 0.00387653262745335 -0.000944816247823901 0.00122181630369353 -0.00336997133628168 0.00145861077992079 -0.00162197913329801 -0.000697369283104309 0.000628255800184016 -0.000926214632980257 -0.000239012461767732 -0.000964134962384437 -0.000601180271231405 0.000671294959900459 0.00202492527164072 0.000339805165921131 0.000471579388395421 -0.00150853222638873 -0.00147841422517778 0.000227527498573374 0.000579080452531237 -2.92944760283652e-05 -2.24225215514628e-05 -2.48759346455074e-15 "M.m.dom Heligoland" "Wild" "domesticus"
"Wild M.m.domesticus Heligoland HG13" 2.94602789566764 -0.317467042437865 0.537842143377666 -0.573608324763309 0.0691586070429685 0.109423521498142 -0.0363022138800652 -0.0492561646867313 0.0161873701737135 -0.00726509823541378 -0.0229390742677826 0.0851586134215617 0.0631387918022501 0.0657523832970272 -0.0017206066980483 -0.0342318401584812 0.0353361947097713 -0.0308020556677814 -0.00271987589035734 0.0520992395692305 0.021200714636833 0.021264709625533 -0.010698359729102 0.00196268745975611 0.0109196284435565 0.0357459704997839 -0.0130353665162984 -0.0106248289776809 -0.00235009242847184 -0.0168869035157232 -0.0117457241517686 0.0109100644034016 -0.00461143709399519 -0.00566316834313676 -0.00652992652925849 0.00259542586506457 0.00901523987233146 0.00867738440361753 -0.00521384649759482 0.00363418505502788 -0.00427291743849414 -0.000943455272298756 0.00307121692725664 0.00576341384561939 0.000440372716334977 -0.0022954009787387 -0.00445692474397293 -0.00258570893400418 -0.00136509870074424 -0.0014830448534069 0.00137285000771577 0.000165308642177488 -0.000558871987363341 0.003291392542513 -0.00262163497289196 -0.000919889164054635 -0.000672766752353805 -0.000812813825242828 -0.0009188847706329 0.00287877881596102 0.00304824304621505 0.00212091625765857 0.00143788364726076 -0.00218810079880756 -0.00113692965192059 0.000844442582252557 0.00064679231212688 -0.00209926060358312 0.0012521079073179 0.000621813511888726 -0.00136455942176301 0.000808680857875973 -0.00119566968741785 -0.000952359541152697 0.00151749850608384 0.000384291442839726 -0.00191307492454998 -0.000548205845362346 -0.000900147671222875 0.000449664837694399 0.000741812055809615 -0.000181743422053062 -0.000815843523880136 2.8790780249921e-05 -1.90846346014781e-05 -3.0218882951516e-15 "M.m.dom Heligoland" "Wild" "domesticus"
"Wild M.m.domesticus Iran AH15" 6.50239645272477 -2.03587618764659 -0.243528397631228 1.19095369582225 -0.237119286193183 0.603747597614176 -0.316658629284548 -0.0987247476401435 0.019939408124484 0.0646725878819265 -0.0971713833059113 0.0138137065209548 0.0807262358158547 -0.105404634044431 -0.0480373626155449 0.00767437524351596 0.0426286662475727 -0.0306196348586692 -0.0385344348938095 -0.0330721170242271 0.0411713911293213 0.00610519689370045 -0.0612258483597125 -0.0207612500092636 0.00942474659508982 -0.0189255851696572 -0.0227068831264787 0.00211666116228149 0.020887736191711 0.0125577295485505 0.0252070912809308 0.00333447738687817 0.00809685465400297 -0.00419713734409525 0.00152997718799783 -0.00306488968212519 0.0113118420113931 0.00179501197732516 4.78119580479136e-06 0.00207097519085509 -0.00188842404231524 0.00250515942852258 -0.00305275547484362 -0.00123637220015862 0.000273700673601135 0.000504164627068805 -0.000415298557651114 0.000851689974547622 0.00203686767167372 -0.00160171171465935 -0.000949147472673758 0.00218470301814258 0.00177317058339742 0.00151292412651724 -0.000987393391553539 0.000409555806984117 0.000655986056885355 -0.000804371018708977 0.000216376474181521 -0.000668399844511218 -0.00111789703460368 -0.00012208119587102 9.55218256623175e-05 -0.000852121086200662 -0.0015717335436009 -0.000812929017269624 0.000860933924974211 0.000425205818635043 0.000100685572557855 0.000319761724696166 -0.000826366787628235 -0.000343664644590277 -0.000260656986801125 -8.81303496824987e-05 -0.000851622262732492 -6.8379873244177e-05 0.000244327002173565 -4.97922200387094e-05 -1.78026298805999e-06 -0.000318504991110325 0.000156842677284844 -8.7145718498674e-05 -5.02815355729117e-05 -1.44717459874891e-05 -3.09409675934846e-05 -3.48332473976143e-15 "M.m.dom Iran" "Wild" "domesticus"
"Wild M.m.domesticus Iran AH23" 5.75244893518646 -0.156309290459808 0.43806998273912 -0.0080313109052611 0.41117831109411 0.119391982938989 0.00799311652648329 0.0974198563550932 0.0780349795622778 0.0232041941345015 -0.0350932545303757 -0.116281800750865 0.0950815182289545 0.075269180104145 -0.0503819245160523 -0.0169869951797618 0.0567386425390582 -0.061118647746786 -0.00484020556131835 -0.0185263450681437 -0.0225655437955721 -0.0165795254935299 0.011201145315899 -0.000896983942870713 0.0105087318867033 -0.0150149193753062 -0.00647951190361908 0.0176836343663466 0.00305647888549442 -0.00986495277866342 -0.011616836407609 -0.00173339349677539 0.000883468598677495 0.00474909702646797 0.00974425223172131 0.000263084682774773 0.000598473907065677 0.00303619922332336 -0.000845284047113522 0.00877228005320717 0.00384635889715432 -0.00510933962217351 0.00134118330179887 -0.00089578389134142 -0.00207758276301708 0.00030400141146817 0.00663004268749415 0.000697013906756458 0.00248746160358877 0.00385252841638094 -0.00343911672240923 0.0055048884111431 -0.000922049632171861 0.00168126435570089 8.86576959164311e-05 -0.00160270966245572 -0.00239837655614397 -0.00333606871632899 -0.00203022142770344 0.00127649007834701 0.00144898889450324 0.00127818801260354 0.000806355825076148 0.00311340940692726 0.000871416049651765 -0.000698724648085415 -0.00114155584008208 0.00252962023644092 0.00205667833601205 0.00107741705412959 -0.00168155571579538 0.000395922947558906 0.000618140513261048 0.00234239605844757 0.00101113940323612 -0.000454050332101939 -0.000630421900435293 0.000516925243680438 0.000297417488906054 -0.000244187316197377 -0.000158721368313616 0.000483258585673373 8.97238174168372e-05 -9.90375652081335e-06 4.15855212198765e-05 -3.09127723419067e-15 "M.m.dom Iran" "Wild" "domesticus"
